肩	✍8	中学	SHOULDER		ケン	かた	肩書 (かたがき) - title<br>肩こり (かたこり) - stiff shoulders<br>右肩 (みぎかた) - right shoulder
肯	✍8	中学	AGREEMENT	consent, comply with	コウ	がえんじ.る	肯定 (こうてい) - positive<br>肯定的 (こうていてき) - affirmative<br>肯定文 (こうていぶん) - affirmative sentence
肢	✍8	中学	LIMB	arms & legs	シ		選択肢 (せんたくし) - choices<br>肢体 (したい) - limbs<br>四肢 (しし) - limbs
肪	✍8	中学	OBESE	fat	ボウ		脂肪 (しぼう) - fat<br>低脂肪 (ていしぼう) - low-fat<br>脂肪酸 (しぼうさん) - fatty acid
枕	✍8	中学	PILLOW		チン　シン	まくら	枕元 (まくらもと) - bedside<br>腕枕 (うでまくら) - using one's arms as a pillow<br>枕木 (まくらぎ) - sleeper
枢	✍8	中学	HINGE	pivot, door	スウ　シュ	とぼそ　からくり	中枢 (ちゅうすう) - center<br>枢機卿 (すうききょう) - cardinal (Catholic church)<br>枢要 (すうよう) - importance
析	✍8	中学	CHOP	divide, tear, analyze	セキ		分析 (ぶんせき) - analysis<br>解析 (かいせき) - analysis<br>透析 (とうせき) - dialysis
杯	✍8	中学	COUNTER FOR CUPFULS	wine glass, glass, toast	ハイ	さかずき	Ｗ杯 (ダブルはい) - World Cup (e.g., soccer)<br>精一杯 (せいいっぱい) - the best one can do<br>天皇杯 (てんのうはい) - Emperor's trophy
枠	✍8	中学	FRAME	framework, spindle, spool, bounding-box, kokuji		わく	枠組み (わくぐみ) - frame<br>別枠 (べつわく) - additional<br>大枠 (おおわく) - general framework
欧	✍8	中学	EUROPE		オウ	うた.う　は.く	欧州 (おうしゅう) - Europe<br>欧米 (おうべい) - Europe and America<br>欧洲 (おうしゅう) - Europe
殴	✍8	中学	ASSAULT	hit, beat, thrash	オウ	なぐ.る	殴る (なぐる) - to strike<br>殴打 (おうだ) - hit<br>横殴り (よこなぐり) - striking on the side
炎	✍8	中学	INFLAMMATION	flame, blaze	エン	ほのお	肺炎 (はいえん) - pneumonia<br>炎上 (えんじょう) - blazing up<br>肝炎 (かんえん) - hepatitis
炊	✍8	中学	COOK	boil	スイ	た.く　-だ.き	炊飯器 (すいはんき) - rice cooker<br>炊く (たく) - to cook (grains, e.g., rice)<br>自炊 (じすい) - cooking for oneself
炉	✍8	中学	HEARTH	furnace, kiln, reactor	ロ	いろり	原子炉 (げんしろ) - atomic reactor<br>軽水炉 (けいすいろ) - light-water reactor<br>囲炉裏 (いろり) - sunken hearth
采	✍8	中学	DICE	form, appearance, take, gather, coloring	サイ	と.る　いろどり	采配 (さいはい) - baton (of command)<br>喝采 (かっさい) - acclamation<br>納采 (のうさい) - betrothal gift
玩	✍8	中学	PLAY	take pleasure in, trifle with, make sport of	ガン	もちあそ.ぶ　もてあそ.ぶ	玩具 (おもちゃ) - toy<br>愛玩 (あいがん) - caring for (esp. a pet or a small object)<br>食玩 (しょくがん) - small toy sold with food
祈	✍8	中学	PRAY	wish	キ	いの.る	祈願 (きがん) - prayer<br>祈り (いのり) - prayer<br>祈る (いのる) - to pray
祉	✍8	中学	WELFARE	happiness	シ		福祉 (ふくし) - welfare<br>祉福 (しふく) - prosperity
盲	✍8	中学	BLIND	blind man, ignoramus	モウ	めくら	盲導犬 (もうどうけん) - guide dog for the blind<br>盲学校 (もうがっこう) - school for the blind<br>全盲 (ぜんもう) - total blindness
突	✍8	中学	STAB	protruding, thrust, pierce, prick, collision, sudden	トツ　カ	つ.く	突破 (とっぱ) - breaking through<br>突然 (とつぜん) - abrupt<br>突き (つき) - thrust
虎	✍8	中学	TIGER	drunkard	コ	とら	猛虎 (もうこ) - fierce tiger<br>龍虎 (りゅうこ) - dragon and tiger<br>虎の巻 (とらのまき) - crib notes
阜	✍8	中学	HILL	mound, left village radical (no. 170)	フ　フウ		岐阜 (ぎふ) - Gifu (city)<br>岐阜県 (ぎふけん) - Gifu prefecture (Chuubu area)<br>陰阜 (いんふ) - mons veneris
斉	✍8	中学	ADJUSTED	alike, equal, similar variety of	セイ　サイ	そろ.う　ひと.しい　ひと.しく　あたる　はやい	一斉に (いっせいに) - simultaneously<br>一斉 (いっせい) - simultaneous<br>斉唱 (せいしょう) - singing or chanting in unison
亭	✍9	中学	PAVILION	restaurant, mansion, arbor, cottage, vaudeville, music hall, stage name	テイ　チン		料亭 (りょうてい) - ryotei<br>亭主 (ていしゅ) - household head<br>若竹亭 (わかたけてい) - the Wakatake Variety Theater
侶	✍9	中学	COMPANION	follower	リョ　ロ	とも	僧侶 (そうりょ) - priest<br>伴侶 (はんりょ) - companion<br>同侶 (どうりょ) - companion
侯	✍9	中学	MARQUIS	lord, daimyo	コウ		侯爵 (こうしゃく) - marquis<br>諸侯 (しょこう) - princes<br>藩侯 (はんこう) - feudal lord
俊	✍9	中学	SAGACIOUS	genius, excellence	シュン		俊足 (しゅんそく) - fast runner<br>俊彦 (しゅんげん) - gifted man<br>英俊 (えいしゅん) - a genius
侵	✍9	中学	ENCROACH	invade, raid, trespass, violate	シン	おか.す	侵入 (しんにゅう) - invasion<br>侵攻 (しんこう) - invasion<br>侵害 (しんがい) - infringement
促	✍9	中学	STIMULATE	urge, press, demand, incite	ソク	うなが.す	促進 (そくしん) - promotion<br>促す (うながす) - to urge<br>催促 (さいそく) - pressing
俗	✍9	中学	VULGAR	customs, manners, worldliness, mundane things	ゾク		民俗 (みんぞく) - folk customs<br>風俗 (ふうぞく) - manners<br>民俗学 (みんぞくがく) - folkloristics (formal study of folklore)
冠	✍9	中学	CROWN	best, peerless	カン	かんむり	栄冠 (えいかん) - laurels<br>王冠 (おうかん) - crown<br>冠水 (かんすい) - being covered with water (i.e., in a flood)
削	✍9	中学	PLANE	sharpen, whittle, pare, shave	サク	けず.る　はつ.る　そ.ぐ	削減 (さくげん) - cut<br>削除 (さくじょ) - elimination<br>削る (けずる) - to shave (wood or leather)
勃	✍9	中学	SUDDENNESS	rise	ボツ　ホツ	おこ.る　にわかに	勃発 (ぼっぱつ) - outbreak (e.g., war)<br>勃起 (ぼっき) - erection (usu. penis)<br>勃興 (ぼっこう) - sudden rise to power
勅	✍9	中学	IMPERIAL ORDER		チョク	いまし.める　みことのり	勅使 (ちょくし) - imperial envoy<br>勅令 (ちょくれい) - edict<br>勅語 (ちょくご) - imperial rescript
卑	✍9	中学	LOWLY	base, vile, vulgar	ヒ	いや.しい　いや.しむ　いや.しめる	卑怯 (ひきょう) - cowardice<br>卑屈 (ひくつ) - menial<br>卑劣 (ひれつ) - mean
卸	✍9	中学	WHOLESALE		シャ	おろ.す　おろし　おろ.し	卸売 (おろしうり) - wholesale<br>卸し (おろし) - wholesale<br>卸業者 (おろしぎょうしゃ) - distributor (of goods)
厘	✍9	中学	RIN	1/10 sen, 1/10 bu	リン		七厘 (しちりん) - earthen charcoal brazier (for cooking)<br>厘毛 (りんもう) - farthing<br>分厘 (ふんりん) - in the least
叙	✍9	中学	CONFER	relate, narrate, describe	ジョ	つい.ず　ついで	叙情 (じょじょう) - lyricism<br>叙事詩 (じょじし) - descriptive poetry<br>自叙伝 (じじょでん) - autobiography
咽	✍9	中学	THROAT	choked, smothered, stuffy	イン　エン　エツ	むせ.ぶ　むせ.る　のど　の.む	嗚咽 (おえつ) - sobbing<br>咽頭 (いんとう) - pharynx<br>咽喉 (いんこう) - throat
哀	✍9	中学	PATHETIC	grief, sorrow, pathos, pity, sympathize	アイ	あわ.れ　あわ.れむ　かな.しい	可哀想 (かわいそう) - poor<br>可哀相 (かわいそう) - poor<br>哀れ (あわれ) - pity
咲	✍9	中学	BLOSSOM	bloom	ショウ	さ.く　-ざき	咲く (さく) - to bloom<br>咲い (わらい) - laugh<br>遅咲き (おそざき) - late blooming (flower, talent)
垣	✍9	中学	HEDGE	fence, wall	エン	かき	石垣 (いしがき) - stone wall<br>垣根 (かきね) - hedge<br>谷垣派 (たにがきは) - Tanigaki Faction (of the LDP)
契	✍9	中学	PLEDGE	promise, vow	ケイ	ちぎ.る	契約 (けいやく) - contract<br>契機 (けいき) - opportunity<br>契約者 (けいやくしゃ) - party to a contract
威	✍9	中学	INTIMIDATE	dignity, majesty, menace, threaten	イ	おど.す　おど.し　おど.かす	脅威 (きょうい) - threat<br>威力 (いりょく) - power<br>権威 (けんい) - authority
姻	✍9	中学	MATRIMONY	marry	イン		婚姻届 (こんいんとどけ) - marriage registration<br>婚姻 (こんいん) - marriage<br>姻族 (いんぞく) - in-law
孤	✍9	中学	ORPHAN	alone	コ		孤独 (こどく) - isolation<br>孤立 (こりつ) - isolation<br>孤児 (こじ) - orphan
封	✍9	中学	SEAL	closing	フウ　ホウ		完封 (かんぷう) - complete blockade (seal)<br>封印 (ふういん) - seal<br>封筒 (ふうとう) - envelope
峡	✍9	中学	GORGE	ravine	キョウ　コウ	はざま	海峡 (かいきょう) - channel (e.g., between two land masses)<br>峡谷 (きょうこく) - glen<br>山峡 (さんきょう) - gorge
峠	✍9	中学	MOUNTAIN PEAK	mountain pass, climax, crest, kokuji		とうげ	碓氷峠 (うすいとうげ) - Usui Pass<br>峠道 (とうげみち) - road over a mountain pass
帥	✍9	中学	COMMANDER	leading troops, governor	スイ		総帥 (そうすい) - commander-in-chief<br>元帥 (げんすい) - marshal<br>志帥会 (しすいかい) - Shisui Faction (of the LDP)
帝	✍9	中学	SOVEREIGN	the emperor, god, creator	テイ	みかど	帝京 (ていきょう) - the capital<br>帝国 (ていこく) - empire<br>皇帝 (おうだい) - emperor
幽	✍9	中学	SECLUDE	confine to a room, deep, profound, secluded, faint, dark, tranquil, calm	ユウ	ふか.い　かす.か　くら.い　しろ.い	幽霊 (ゆうれい) - ghost<br>幽閉 (ゆうへい) - confinement<br>幽玄 (ゆうげん) - subtle grace
弧	✍9	中学	ARC	arch, bow	コ		括弧 (かっこ) - parentheses<br>円弧 (えんこ) - arc<br>弧状 (こじょう) - in form of arch
悔	✍9	中学	REPENT	regret	カイ	く.いる　く.やむ　くや.しい	後悔 (こうかい) - regret<br>悔しい (くやしい) - vexing<br>悔しさ (くやしさ) - chagrin
恒	✍9	中学	CONSTANCY	always	コウ	つね　つねに	恒例 (こうれい) - established practice<br>恒久 (こうきゅう) - permanent<br>恒久的 (こうきゅうてき) - permanent
恨	✍9	中学	REGRET	bear a grudge, resentment, malice, hatred	コン	うら.む　うら.めしい	恨み (うらみ) - resentment<br>逆恨み (さかうらみ) - being resented in return<br>痛恨 (つうこん) - regretful
拶	✍9	中学	BE IMMINENT	draw close	サツ	せま.る	挨拶 (あいさつ) - greeting<br>ご挨拶 (ごあいさつ) - greeting<br>挨拶状 (あいさつじょう) - greeting card
拭	✍9	中学	WIPE	mop, swab	ショク　シキ	ぬぐ.う　ふ.く	払拭 (ふっしき) - wiping out<br>拭く (ふく) - to wipe<br>尻拭い (しりぬぐい) - cleaning up or covering for another
括	✍9	中学	FASTEN	tie up, arrest, constrict	カツ	くく.る	総括 (そうかつ) - synthesis<br>一括 (いっかつ) - all together<br>統括 (とうかつ) - unification
挟	✍9	中学	PINCH	between	キョウ　ショウ	はさ.む　はさ.まる　わきばさ.む　さしはさ.む	挟む (さしはさむ) - to insert<br>挟殺 (きょうさつ) - rundown<br>挟まる (はさまる) - to get between
拷	✍9	中学	TORTURE	beat	ゴウ		拷問 (ごうもん) - torture<br>拷責 (ごうせき) - torture<br>拷訊 (ごうじん) - torture
挑	✍9	中学	CHALLENGE	contend for, make love to	チョウ	いど.む	挑戦 (ちょうせん) - challenge<br>挑む (いどむ) - to challenge<br>初挑戦 (はつちょうせん) - first challenge
洪	✍9	中学	DELUGE	flood, vast	コウ		洪水 (こうずい) - flood<br>大洪水 (だいこうずい) - heavy floods<br>洪積 (こうせき) - diluvial epoch (geol.)
浄	✍9	中学	CLEAN	purify, cleanse, exorcise, Manchu Dynasty	ジョウ　セイ	きよ.める　きよ.い	洗浄 (せんじょう) - washing<br>浄化 (じょうか) - purification<br>浄水器 (じょうすいき) - water filter
津	✍9	中学	HAVEN	port, harbor, ferry	シン	つ	津波 (つなみ) - tsunami<br>津軽 (つがる) - Tsugaru (Western region of Aomori Prefecture)<br>津島派 (つしまは) - Tsushima Faction (of the LDP)
洞	✍9	中学	DEN	cave, excavation	ドウ	ほら	洞窟 (どうくつ) - cavern<br>空洞化 (くうどうか) - making hollow<br>空洞 (くうどう) - cave
狭	✍9	中学	CRAMPED	narrow, contract, tight	キョウ　コウ	せま.い　せば.める　せば.まる　さ	狭い (せまい) - narrow<br>狭間 (はざま) - interval<br>手狭 (てぜま) - narrow
狩	✍9	中学	HUNT	raid, gather	シュ	か.る　か.り　-が.り	狩り (かり) - hunting<br>石狩鍋 (いしかりなべ) - Ishikari stew<br>狩猟 (しゅりょう) - hunting
茨	✍9	中学	BRIAR	thorn	シ　ジ	いばら　かや　くさぶき	茨城県 (いばらきけん) - Ibaraki prefecture (Kanto area)<br>茨の道 (いばらのみち) - thorny path<br>茨の冠 (いばらのかんむり) - a crown of thorns
荒	✍9	中学	LAID WASTE	rough, rude, wild	コウ	あら.い　あら-　あ.れる　あ.らす　-あ.らし　すさ.む	肌荒れ (はだあれ) - dry skin<br>荒れ (あれ) - stormy weather<br>荒木 (あらき) - logs in bark
荘	✍9	中学	VILLA	inn, cottage, feudal manor, solemn, dignified	ソウ　ショウ　チャン	ほうき　おごそ.か	別荘 (べっそう) - holiday house<br>山荘 (さんそう) - mountain villa<br>荘厳 (しょうごん) - adorning (a Buddhist statue)
逃	✍9	中学	ESCAPE	flee, shirk, evade, set free	トウ	に.げる　に.がす　のが.す　のが.れる	逃げ (にげ) - escape<br>逃走 (とうそう) - flight<br>逃げる (にげる) - to escape
郊	✍9	中学	OUTSKIRTS	suburbs, rural area	コウ		郊外 (こうがい) - suburb<br>近郊 (きんこう) - suburbs<br>南郊 (なんこう) - southern suburbs
郎	✍9	中学	SON	counter for sons	ロウ　リョウ	おとこ	新郎 (しんろう) - bridegroom<br>郎君 (ろうくん) - young lord<br>野郎 (やろう) - guy
怨	✍9	中学	GRUDGE	show resentment, be jealous	エン　オン　ウン	うら.む　うらみ　うら.めしい	呪怨 (じゅおん) - Ju-on<br>怨霊 (おんりょう) - revengeful ghost<br>怨み (うらみ) - resentment
怠	✍9	中学	NEGLECT	laziness	タイ	おこた.る　なま.ける	怠る (おこたる) - to be negligent in doing something<br>怠慢 (たいまん) - negligence<br>怠け者 (なまけもの) - lazy person
怒	✍9	中学	ANGRY	be offended	ド　ヌ	いか.る　おこ.る	怒り (いかり) - anger<br>怒る (いかる) - to get angry<br>激怒 (げきど) - rage
施	✍9	中学	GIVE	bestow, perform, alms	シ　セ	ほどこ.す	施設 (しせつ) - institution<br>実施 (じっし) - enforcement<br>施し (ほどこし) - charity
昧	✍9	中学	DARK	foolish	マイ　バイ	くら.い　むさぼ.る	曖昧 (あいまい) - vague<br>曖昧さ (あいまいさ) - ambiguity<br>蒙昧 (もうまい) - ignorance
是	✍9	中学	JUST SO	this, right, justice	ゼ　シ	これ　この　ここ	是非 (ぜひ) - certainly<br>是正 (ぜせい) - correction<br>是認 (ぜにん) - approval
胎	✍9	中学	WOMB	uterus	タイ		胎児 (たいじ) - fetus<br>胎内 (たいない) - interior of the womb (of a pregnant woman)<br>堕胎 (だたい) - abortion
胆	✍9	中学	GALL BLADDER	courage, pluck, nerve	タン	きも	大胆 (だいたん) - bold<br>落胆 (らくたん) - discouragement<br>魂胆 (こんたん) - soul
胞	✍9	中学	PLACENTA	sac, sheath	ホウ		細胞 (さいほう) - cell<br>幹細胞 (かんさいぼう) - stem cell<br>同胞 (どうほう) - brethren
柿	✍9	中学	PERSIMMON		シ	かき	干し柿 (ほしがき) - dried persimmons<br>柿の木 (かきのき) - persimmon tree (Diospyros kaki)<br>柿渋 (かきしぶ) - persimmon juice
柵	✍9	中学	STOCKADE	fence, weir, entwine around	サク　サン	しがら.む　しがらみ　とりで　やらい	鉄柵 (てっさく) - iron railing or fence
栃	✍9	中学	HORSE CHESTNUT	kokuji		とち	栃木県 (とちぎけん) - Tochigi prefecture (Kanto area)<br>栃栗毛 (とちくりげ) - dark chestnut (horse coat color)
架	✍9	中学	ERECT	frame, mount, support, shelf, construct	カ	か.ける　か.かる	架空 (かくう) - aerial<br>高架 (こうか) - overhead structure<br>架線 (かせん) - aerial wiring
枯	✍9	中学	WITHER	die, dry up, be seasoned	コ	か.れる　か.らす	枯渇 (こかつ) - drying up<br>枯れ葉 (かれは) - dead leaf<br>枯れる (かれる) - to wither (of a plant)
柔	✍9	中学	TENDER	weakness, gentleness, softness	ジュウ　ニュウ	やわ.らか　やわ.らかい　やわ　やわ.ら	柔道 (じゅうどう) - judo<br>柔軟 (じゅうなん) - flexible<br>柔らか (やわらか) - soft
柄	✍9	中学	DESIGN	pattern, build, nature, character, handle, crank, grip, knob, shaft	ヘイ	がら　え　つか	銘柄 (めいがら) - brand<br>小柄 (こがら) - small build<br>人柄 (ひとがら) - personality
某	✍9	中学	SO-AND-SO	one, a certain, that person	ボウ	それがし　なにがし	某国 (ぼうこく) - certain country<br>某所 (ぼうしょ) - certain place<br>某日 (ぼうじつ) - certain day
柳	✍9	中学	WILLOW		リュウ	やなぎ	川柳 (かわやぎ) - riverside willow<br>青柳 (あおやぎ) - green willow (i.e., one that has budded)<br>花柳 (かりゅう) - red-light district
為	✍9	中学	DO	change, make, benefit, welfare, be of use, reach to, try, practice, cost, serve as, good, advantage, as a result of	イ	ため　な.る　な.す　す.る　たり　つく.る　なり	行為 (こうい) - act<br>為替 (かわし) - money order<br>為に (ために) - for
牲	✍9	中学	ANIMAL SACRIFICE	offering	セイ		犠牲 (ぎせい) - victim<br>犠牲者 (ぎせいしゃ) - victim<br>犠牲的 (ぎせいてき) - self-sacrificing
珍	✍9	中学	RARE	curious, strange	チン	めずら.しい　たから	珍しい (めずらしい) - unusual<br>珍味 (ちんみ) - delicacy<br>珍妙 (ちんみょう) - queer
甚	✍9	中学	TREMENDOUSLY	very, great, exceedingly	ジン	はなは.だ　はなは.だしい	甚大 (じんだい) - very great<br>甚だ (はなはだ) - very<br>激甚 (げきじん) - intenseness
畏	✍9	中学	FEAR	majestic, graciously, be apprehensive	イ	おそ.れる　かしこま.る　かしこ　かしこ.し	畏敬 (いけい) - reverence<br>畏怖 (いふ) - awe<br>畏れ (おそれ) - fear
疫	✍9	中学	EPIDEMIC		エキ　ヤク		免疫 (めんえき) - immunity<br>検疫 (けんえき) - quarantine<br>検疫所 (けんえきしょ) - quarantine station
皆	✍9	中学	ALL	everything	カイ	みな　みんな	皆さん (みなさん) - all<br>皆様 (みなさま) - everyone<br>皆無 (かいむ) - nonexistent
盆	✍9	中学	BASIN	lantern festival, tray	ボン		お盆 (おぼん) - O-Bon<br>盆地 (ぼんち) - basin (e.g., between mountains)<br>盆栽 (ぼんさい) - bonsai
眉	✍9	中学	EYEBROW		ビ　ミ	まゆ	眉毛 (まゆげ) - eyebrows<br>眉間 (みけん) - brow<br>白眉 (はくび) - fine example
盾	✍9	中学	SHIELD	escutcheon, pretext	ジュン	たて	矛盾 (むじゅん) - contradiction<br>後ろ盾 (うしろだて) - backing<br>相矛盾 (あいむじゅん) - mutually contradictory
冒	✍9	中学	RISK	face, defy, dare, damage, assume (a name)	ボウ	おか.す	冒険 (ぼうけん) - risk<br>冒頭 (ぼうとう) - beginning<br>大冒険 (だいぼうけん) - great adventure
砕	✍9	中学	SMASH	break, crush, familiar, popular	サイ	くだ.く　くだ.ける	粉砕 (ふんさい) - pulverization<br>玉砕 (ぎょくさい) - honorable defeat<br>砕け (くだけ) - familiar (informal) (speech style)
窃	✍9	中学	STEALTH	steal, secret, private, hushed	セツ	ぬす.む　ひそ.か	窃盗 (せっとう) - theft<br>窃盗罪 (せっとうざい) - theft<br>窃盗犯 (せっとうはん) - theft
糾	✍9	中学	TWIST	ask, investigate, verify	キュウ	ただ.す	糾弾 (きゅうだん) - censure<br>紛糾 (ふんきゅう) - complication<br>糾合 (きゅうごう) - rally
耐	✍9	中学	-PROOF	enduring	タイ	た.える	耐震 (たいしん) - resistant to earthquakes<br>耐える (たえる) - to bear<br>耐性 (たいせい) - resistance (e.g., to antibiotics)
臭	✍9	中学	STINKING	ill-smelling, suspicious looking, odor, savor, fragrance, be fragrant, stink, glow, be bright	シュウ	くさ.い　-くさ.い　にお.う　にお.い	臭い (くさい) - stinking<br>口臭 (こうしゅう) - bad breath<br>体臭 (たいしゅう) - body odor
虐	✍9	中学	TYRANNIZE	oppress	ギャク	しいた.げる	虐待 (ぎゃくたい) - abuse<br>虐殺 (ぎゃくさつ) - atrocity<br>残虐 (ざんぎゃく) - cruelty
虹	✍9	中学	RAINBOW		コウ	にじ	虹色 (にじいろ) - rainbow-colored<br>虹彩 (こうさい) - iris (of the eye)<br>白虹 (はっこう) - white rainbow
衷	✍10	中学	INMOST	heart, mind, inside	チュウ		折衷案 (せっちゅうあん) - compromise proposal<br>折衷 (せっちゅう) - compromise<br>苦衷 (くちゅう) - distress
訃	✍9	中学	OBITUARY		フ	しらせ	訃報 (ふほう) - news of a person's death<br>訃音 (ふいん) - report of a death
訂	✍9	中学	REVISE	correct, decide	テイ		訂正 (ていせい) - correction<br>改訂 (かいてい) - revision (of text)<br>改訂版 (かいていばん) - revised edition
貞	✍9	中学	UPRIGHT	chastity, constancy, righteousness	テイ	さだ	不貞 (ふてい) - unfaithfulness<br>貞操 (ていそう) - chastity<br>貞淑 (ていしゅく) - chastity
赴	✍9	中学	PROCEED	get, become, tend	フ	おもむ.く	赴く (おもぶく) - to go in the direction of<br>赴任地 (ふにんち) - place of (new) post
軌	✍9	中学	RUT	wheel, track, model, way of doing	キ		軌跡 (きせき) - tire track<br>軌道 (きどう) - orbit<br>常軌 (じょうき) - proper course
香	✍9	中学	INCENSE	smell, perfume	コウ　キョウ	か　かお.り　かお.る	香り (かおり) - aroma<br>香港 (ほんこん) - Hong Kong<br>香川県 (かがわけん) - Kagawa prefecture (Shikoku)
俺	✍10	中学	I	myself	エン	おれ　われ	俺たち (おれたち) - we<br>俺様 (おれさま) - I, myself (pompously)<br>俺達 (おれたち) - we
倹	✍10	中学	FRUGAL	economy, thrifty	ケン	つま.しい　つづまやか	倹約 (けんやく) - thrift<br>倹約家 (けんやくか) - thrifty person<br>倹約令 (けんやくれい) - laws regulating expenditures
倒	✍10	中学	OVERTHROW	fall, collapse, drop, break down	トウ	たお.れる　-だお.れ　たお.す　さかさま　さかさ　さかしま	面倒 (めんどう) - trouble<br>倒れ (たおれ) - bad debt<br>圧倒的 (あっとうてき) - overwhelming
倣	✍10	中学	EMULATE	imitate	ホウ	なら.う	模倣 (もほう) - imitation<br>倣う (ならう) - to imitate<br>模倣者 (もほうしゃ) - imitator
俸	✍10	中学	STIPEND	salary	ホウ		年俸 (ねんぽう) - annual salary<br>減俸 (げんぽう) - salary reduction<br>俸給 (ほうきゅう) - salary (esp. public employees)
倫	✍10	中学	ETHICS	companion	リン		不倫 (ふりん) - adultery<br>倫理 (りんり) - ethics<br>倫理的 (りんりてき) - ethical
兼	✍10	中学	CONCURRENTLY	and, beforehand, in advance	ケン	か.ねる　-か.ねる	兼務 (けんむ) - holding two posts concurrently<br>兼ねて (かねて) - previously<br>兼業 (けんぎょう) - side line
冥	✍10	中学	DARK		メイ　ミョウ	くら.い	冥福 (みょうふく) - happiness in the next world<br>冥王星 (めいおうせい) - Pluto (dwarf planet)<br>冥利 (みょうり) - providence
凄	✍10	中学	UNCANNY	weird, threatening, horrible	セイ　サイ	さむ.い　すご.い　すさ.まじい	凄い (すごい) - terrible<br>凄く (すごく) - awfully<br>物凄い (ものすごい) - earth-shattering
准	✍10	中学	QUASI-	semi-, associate	ジュン		准教授 (じゅんきょうじゅ) - associate professor<br>批准 (ひじゅん) - ratification<br>准看 (じゅんかん) - practical nurse
凍	✍10	中学	FROZEN	congeal, refrigerate	トウ	こお.る　こご.える　こご.る　い.てる　し.みる	凍結 (とうけつ) - freeze (e.g., program, food)<br>冷凍 (れいとう) - freezing<br>冷凍庫 (れいとうこ) - freezer
剥	✍10	中学	COME OFF	peel, fade, discolor	ハク　ホク	へ.ぐ　へず.る　む.く　む.ける　は.がれる　は.ぐ　は.げる　は.がす	剥奪 (はくだつ) - deprivation<br>剥離 (はくり) - detachment<br>剥く (むく) - to peel
剣	✍10	中学	SABRE	sword, blade, clock hand	ケン	つるぎ	真剣 (しんけん) - seriousness<br>剣道 (けんどう) - kendo<br>剣士 (けんし) - swordsman
剛	✍10	中学	STURDY	strength	ゴウ		金剛 (こんごう) - vajra (indestructible substance)<br>剛腕 (ごうわん) - strong arm<br>剛柔 (ごうじゅう) - hardness and softness
剤	✍10	中学	DOSE	medicine, drug	ザイ　スイ　セイ	かる　けず.る	洗剤 (せんざい) - detergent<br>薬剤師 (やくざいし) - chemist<br>殺虫剤 (さっちゅうざい) - insecticide
剖	✍10	中学	DIVIDE		ボウ		解剖 (かいぼう) - dissection<br>解剖学 (かいぼうがく) - anatomy<br>剖検 (ぼうけん) - autopsy
匿	✍10	中学	HIDE	shelter, shield	トク	かくま.う	匿名 (とくめい) - anonymity<br>匿名性 (とくめいせい) - anonymity<br>秘匿 (ひとく) - hiding
唄	✍10	中学	SONG	ballad	バイ	うた　うた.う	子守唄 (こもりうた) - lullaby<br>小唄 (こうた) - ballad<br>島唄 (しまうた) - traditional Okinawan folk music
哺	✍10	中学	NURSE	suckle	ホ	はぐく.む　ふく.む	哺乳瓶 (ほにゅうびん) - baby bottle<br>哺乳 (ほにゅう) - lactation<br>哺乳類 (ほにゅうるい) - mammal
唆	✍10	中学	TEMPT	seduce, instigate, promote	サ	そそ.る　そそのか.す	示唆 (しさ) - suggestion<br>教唆 (きょうさ) - instigation<br>教唆罪 (きょうさざい) - criminal instigation
唇	✍10	中学	LIPS		シン	くちびる	上唇 (うわくちびる) - upper lip<br>下唇 (かしん) - lower lip<br>口唇 (こうしん) - lips
哲	✍10	中学	PHILOSOPHY	clear	テツ	さとい　あき.らか	哲学 (てつがく) - philosophy<br>哲学者 (てつがくしゃ) - philosopher<br>哲学的 (てつがくてき) - philosophical
唐	✍10	中学	T'ANG	China, foreign	トウ	から	唐突 (とうとつ) - abrupt<br>遣唐使 (けんとうし) - envoy (to T'ang China)<br>唐揚げ (からあげ) - fried food (most oft. chicken)
埋	✍10	中学	BURY	be filled up, embedded	マイ	う.める　う.まる　う.もれる　うず.める　うず.まる　い.ける	埋める (うずめる) - to cover<br>埋没 (まいぼつ) - burying<br>穴埋め (あなうめ) - filling in gaps
娯	✍10	中学	RECREATION	pleasure	ゴ		娯楽 (ごらく) - pleasure<br>娯楽場 (ごらくじょう) - amusement spot<br>娯楽室 (ごらくしつ) - recreation room
娠	✍10	中学	WITH CHILD	pregnancy	シン		妊娠 (にんしん) - conception<br>妊娠時 (にんしんじ) - during pregnancy<br>偽妊娠 (ぎにんしん) - false pregnancy
姫	✍10	中学	PRINCESS		キ	ひめ　ひめ-	美姫 (びき) - beautiful maiden<br>歌姫 (うたひめ) - songstress<br>お姫様 (おひいさま) - princess
娘	✍10	中学	DAUGHTER	girl	ジョウ	むすめ　こ	娘さん (むすめさん) - daughter<br>一人娘 (ひとりむすめ) - only daughter<br>孫娘 (まごむすめ) - granddaughter
宴	✍10	中学	BANQUET	feast, party	エン	うたげ	披露宴 (ひろうえん) - reception (wedding)<br>宴会 (えんかい) - party<br>宴席 (えんせき) - banquet
宰	✍10	中学	SUPERINTEND	manager, rule	サイ		主宰 (しゅさい) - supervision<br>宰相 (さいしょう) - prime minister<br>主宰者 (しゅさいしゃ) - president
宵	✍10	中学	WEE HOURS	evening, early night	ショウ	よい	今宵 (こよい) - this evening<br>宵越し (よいごし) - overnight<br>宵宮 (よみや) - festival-eve vigil
