立	✍5	小1	STAND UP	rise, set up, erect	リツ　リュウ　リットル	た.つ　-た.つ　た.ち-　た.てる　-た.てる　た.て-　たて-　-た.て　-だ.て　-だ.てる	立ち (たち) - departure<br>立場 (たちば) - standpoint<br>立候補 (りっこうほ) - announcing candidacy
力	✍2	小1	POWER	strength, strong, strain, bear up, exert	リョク　リキ　リイ	ちから	協力 (きょうりょく) - cooperation<br>努力 (どりょく) - great effort<br>魅力 (みりょく) - charm
林	✍8	小1	GROVE	forest	リン	はやし	森林 (しんりん) - forest<br>農林 (のうりん) - agriculture and forestry<br>林業 (りんぎょう) - forestry
六	✍4	小1	SIX		ロク　リク	む　む.つ　むっ.つ　むい	十六 (じゅうろく) - 16<br>六つ (むっつ) - six<br>六角 (ろっかく) - hexagon
引	✍4	小2	PULL	tug, jerk, admit, install, quote, refer to	イン	ひ.く　ひ.き　ひ.き-　-び.き　ひ.ける	引き (ひき) - pull<br>取引 (とりひき) - transactions<br>引退 (いんたい) - retire
羽	✍6	小2	FEATHERS	counter for birds, rabbits	ウ	は　わ　はね	羽根 (はね) - feather<br>羽織 (はおり) - haori (Japanese formal coat)<br>羽毛 (うもう) - feathers
雲	✍12	小2	CLOUD		ウン	くも　-ぐも	暗雲 (あんうん) - dark clouds<br>星雲 (せいうん) - nebula<br>東雲 (しののめ) - daybreak
園	✍13	小2	PARK	garden, yard, farm	エン	その	学園 (がくえん) - academy<br>公園 (こうえん) - park<br>幼稚園 (ようちえん) - kindergarten
遠	✍13	小2	DISTANT	far	エン　オン	とお.い	遠く (とおく) - far away<br>遠い (とおい) - far<br>遠征 (えんせい) - expedition
何	✍7	小2	WHAT		カ	なに　なん　なに-　なん-	何か (なにか) - something<br>何も (なにも) - nothing (with neg. verbs)<br>何度も (なんども) - many times over
科	✍9	小2	DEPARTMENT	course, section	カ		科学 (かがく) - science<br>理科 (りか) - science<br>学科 (がっか) - study subject
夏	✍10	小2	SUMMER		カ　ガ　ゲ	なつ	夏季 (かき) - summer season<br>昨夏 (さくか) - last summer<br>夏休み (なつやすみ) - summer vacation
家	✍10	小2	HOUSE	home, family, professional, expert, performer	カ　ケ	いえ　や　うち	家族 (かぞく) - family<br>家庭 (かてい) - home<br>実家 (じっか) - home
歌	✍14	小2	SONG	sing	カ	うた　うた.う	和歌 (わか) - waka<br>歌手 (かしゅ) - singer<br>主題歌 (しゅだいか) - theme song
画	✍8	小2	BRUSH-STROKE	picture	ガ　カク　エ　カイ	えが.く　かく.する　かぎ.る　はかりごと　はか.る	映画 (えいが) - movie<br>計画 (けいかく) - plan<br>画面 (えづら) - the impression given by a painting or image
回	✍6	小2	-TIMES	round, game, revolve, counter for occurrences	カイ　エ	まわ.る　-まわ.る　-まわ.り　まわ.す　-まわ.す　まわ.し-　-まわ.し　もとお.る　か.える	今回 (こんかい) - now<br>回戦 (かいせん) - match<br>回目 (かいめ) - -Nth time around
会	✍6	小2	MEETING	meet, party, association, interview, join	カイ　エ	あ.う　あ.わせる　あつ.まる	大会 (たいかい) - convention<br>会社 (かいしゃ) - company<br>社会 (しゃかい) - society
海	✍9	小2	SEA	ocean	カイ	うみ	海外 (かいがい) - foreign<br>海上 (かいじょう) - sea<br>上海 (シャンハイ) - Shanghai (China)
絵	✍12	小2	PICTURE	drawing, painting, sketch	カイ　エ		絵本 (えほん) - picture book<br>絵画 (かいが) - picture<br>絵馬 (えうま) - votive picture (originally of horse)
外	✍5	小2	OUTSIDE		ガイ　ゲ	そと　ほか　はず.す　はず.れる　と-	以外 (いがい) - with the exception of<br>海外 (かいがい) - foreign<br>外に (ほかに) - in addition
角	✍7	小2	ANGLE	corner, square, horn, antlers	カク	かど　つの	外角 (がいかく) - outside corner<br>内角 (ないかく) - interior angle<br>一角 (いっかく) - corner
楽	✍13	小2	MUSIC	comfort, ease	ガク　ラク　ゴウ	たの.しい　たの.しむ　この.む	音楽 (おんがく) - music<br>楽しみ (たのしみ) - enjoyment<br>楽しい (たのしい) - enjoyable
活	✍9	小2	LIVELY	resuscitation, being helped, living	カツ	い.きる　い.かす　い.ける	生活 (せいかつ) - living<br>活動 (かつどう) - action<br>活躍 (かつやく) - activity (esp. energetic)
間	✍12	小2	INTERVAL	space	カン　ケン	あいだ　ま　あい	時間 (じかん) - time<br>年間 (ねんかん) - year (period of)<br>間に (あいだに) - while
丸	✍3	小2	ROUND	full (month), perfection, -ship, pills, make round, roll up, curl up, seduce, explain away	ガン	まる　まる.める　まる.い	丸ごと (まるごと) - in its entirety<br>丸い (まるい) - round<br>丸め (まるめ) - rounding
岩	✍8	小2	BOULDER	rock, cliff	ガン	いわ	岩手県 (いわてけん) - Iwate prefecture (Tohoku area)<br>岩壁 (がんぺき) - wall of rock<br>岩石 (がんせき) - rock
顔	✍18	小2	FACE	expression	ガン	かお	笑顔 (えがお) - smiling face<br>洗顔 (せんがん) - face-washing<br>顔ぶれ (かおぶれ) - personnel
汽	✍7	小2	VAPOR	steam	キ		汽車 (きしゃ) - train (sometimes specifically a steam train)<br>汽笛 (きてき) - steam whistle<br>汽船 (きせん) - steamship
記	✍10	小2	SCRIBE	account, narrative	キ	しる.す	記事 (きじ) - article<br>記録 (きろく) - record<br>記念 (きねん) - commemoration
帰	✍10	小2	HOMECOMING	arrive at, lead to, result in	キ	かえ.る　かえ.す　おく.る　とつ.ぐ	帰国 (きこく) - return to one's country<br>復帰 (ふっき) - return<br>帰り (かえり) - return
弓	✍3	小2	BOW	bow (archery, violin)	キュウ	ゆみ	真弓 (まゆみ) - Japanese spindle tree (Euonymus sieboldianus)<br>弓矢 (きゅうし) - bow and arrow<br>弓道 (きゅうどう) - archery
牛	✍4	小2	COW		ギュウ	うし	牛乳 (ぎゅうにゅう) - milk<br>牛肉 (ぎゅうにく) - beef<br>牛丼 (ぎゅうどん) - rice covered with beef and vegetables
魚	✍11	小2	FISH		ギョ	うお　さかな　-ざかな	魚介類 (ぎょかいるい) - marine products<br>雑魚 (いざこ) - small fish<br>魚類 (ぎょるい) - fish
京	✍8	小2	CAPITAL	10**16	キョウ　ケイ　キン	みやこ	東京 (とうきょう) - Tokyo<br>東京都 (とうきょうと) - Tokyo Metropolis<br>京都 (きょうと) - Kyoto
強	✍11	小2	STRONG		キョウ　ゴウ	つよ.い　つよ.まる　つよ.める　し.いる　こわ.い	強い (こわい) - tough<br>勉強 (べんきょう) - study<br>強調 (きょうちょう) - emphasis
教	✍11	小2	TEACH	faith, doctrine	キョウ	おし.える　おそ.わる	教育 (きょういく) - training<br>教え (おしえ) - teaching<br>教授 (きょうじゅ) - professor
近	✍7	小2	NEAR	early, akin, tantamount	キン　コン	ちか.い	最近 (さいきん) - most recent<br>近く (ちかく) - near<br>近い (ちかい) - near
兄	✍5	小2	ELDER BROTHER	big brother	ケイ　キョウ	あに	兄弟 (きょうだい) - siblings<br>義兄 (あに) - brother-in-law<br>兄妹 (きょうだい) - older brother and younger sister
形	✍7	小2	SHAPE	form, style	ケイ　ギョウ	かた　-がた　かたち　なり	山形 (やまがた) - mountain-shape<br>人形 (にんぎょう) - doll<br>形式 (けいしき) - form (as opposed to substance)
計	✍9	小2	PLOT	plan, scheme, measure	ケイ	はか.る　はか.らう	計画 (けいかく) - plan<br>計算 (けいさん) - calculation<br>設計 (せっけい) - plan
元	✍4	小2	BEGINNING	former time, origin	ゲン　ガン	もと	地元 (じもと) - home area<br>元気 (げんき) - lively<br>元々 (もともと) - originally
言	✍7	小2	SAY	word	ゲン　ゴン	い.う　こと	言葉 (けとば) - language<br>言う (いう) - to say<br>と言う (という) - called
原	✍10	小2	MEADOW	original, primitive, field, plain, prairie, tundra, wilderness	ゲン	はら	原因 (げんいん) - cause<br>原作 (げんさく) - original work<br>原則 (げんそく) - principle
戸	✍4	小2	DOOR	counter for houses, door radical (no. 63)	コ	と	神戸 (こうべ) - Kobe (port city near Osaka)<br>江戸 (えど) - old name of Tokyo<br>瀬戸 (せと) - strait
古	✍5	小2	OLD		コ	ふる.い　ふる-　-ふる.す	古い (ふるい) - old (not person)<br>名古屋 (なごや) - Nagoya (city)<br>中古 (ちゅうこ) - used
午	✍4	小2	NOON	sign of the horse, 11AM-1PM, seventh sign of Chinese zodiac	ゴ	うま	午後 (ごご) - afternoon<br>午前 (ごぜん) - morning<br>正午 (しょうご) - noon
後	✍9	小2	BEHIND	back, later	ゴ　コウ	のち　うし.ろ　うしろ　あと　おく.れる	午後 (ごご) - afternoon<br>今後 (こんご) - from now on<br>最後 (さいご) - last
語	✍14	小2	WORD	speech, language	ゴ	かた.る　かた.らう	物語 (ものがたり) - tale<br>語る (かたる) - to talk about<br>英語 (えいご) - English (language)
工	✍3	小2	CRAFT	construction, katakana e radical (no. 48)	コウ　ク　グ		工場 (こうじょう) - factory<br>工夫 (くふう) - scheme<br>工事 (こうじ) - construction work
公	✍4	小2	PUBLIC	prince, official, governmental	コウ　ク	おおやけ	公開 (こうかい) - opening to the public<br>主人公 (しゅじんこう) - protagonist<br>公園 (こうえん) - park
広	✍5	小2	WIDE	broad, spacious	コウ	ひろ.い　ひろ.まる　ひろ.める　ひろ.がる　ひろ.げる	広島 (ひろしま) - Hiroshima (city)<br>広がる (ひろがる) - to spread (out)<br>広く (ひろく) - widely
交	✍6	小2	MINGLE	mixing, association, coming & going	コウ	まじ.わる　まじ.える　ま.じる　まじ.る　ま.ざる　ま.ぜる　-か.う　か.わす　かわ.す　こもごも	交渉 (こうしょう) - negotiations<br>交流 (こうりゅう) - exchange<br>交換 (こうかん) - exchange
光	✍6	小2	RAY	light	コウ	ひか.る　ひかり	観光 (かんこう) - sightseeing<br>観光客 (かんこうきゃく) - tourist<br>光景 (こうけい) - scene
考	✍6	小2	CONSIDER	think over	コウ	かんが.える　かんが.え	考え (かんがえ) - thinking<br>考える (かんがえる) - to think about<br>備考 (びこう) - note
行	✍6	小2	GOING	journey, carry out, conduct, act, line, row, bank	コウ　ギョウ　アン	い.く　ゆ.く　-ゆ.き　-ゆき　-い.き　-いき　おこな.う　おこ.なう	行く (いく) - to go<br>行う (おこなう) - to perform<br>行き (いき) - bound for ...
高	✍10	小2	TALL	high, expensive	コウ	たか.い　たか　-だか　たか.まる　たか.める	高校 (こうこう) - senior high school<br>高い (たかい) - high<br>最高 (さいこう) - highest
黄	✍11	小2	YELLOW		コウ　オウ	き　こ-	黄色 (おうしょく) - yellow<br>黄金 (おうごん) - gold<br>黄色い (きいろい) - yellow
合	✍6	小2	FIT	suit, join, 0.1	ゴウ　ガッ　カッ	あ.う　-あ.う　あ.い　あい-　-あ.い　-あい　あ.わす　あ.わせる　-あ.わせる	場合 (ばあい) - case<br>試合 (しあい) - match<br>総合 (そうごう) - synthesis
谷	✍7	小2	VALLEY		コク	たに　きわ.まる	谷川 (たにがわ) - mountain stream<br>渓谷 (けいこく) - valley<br>谷町 (たにまち) - sponsors of rikishi or their stables
国	✍8	小2	COUNTRY		コク	くに	全国 (ぜんこく) - countrywide<br>中国 (ちゅうごく) - China<br>米国 (べいこく) - America
黒	✍11	小2	BLACK		コク	くろ　くろ.ずむ　くろ.い	黒い (くろい) - black<br>黒字 (くろじ) - balance (figure) in the black<br>目黒 (めぐろ) - Bonin white-eye (Apalopteron familiare)
今	✍4	小2	NOW		コン　キン	いま	今回 (こんかい) - now<br>今年 (ことし) - this year<br>今後 (こんご) - from now on
才	✍3	小2	GENIUS	years old, cubic shaku	サイ		才能 (さいのう) - talent<br>天才 (てんさい) - genius<br>天才的 (てんさいてき) - talented
細	✍11	小2	DAINTY	get thin, taper, slender, narrow, detailed, precise	サイ	ほそ.い　ほそ.る　こま.か　こま.かい	詳細 (しょうさい) - detail<br>細かい (こまかい) - small<br>細胞 (さいほう) - cell
作	✍7	小2	MAKE	production, prepare, build	サク　サ	つく.る　つく.り　-づく.り	作品 (さくひん) - work (e.g., book, film, composition, etc.)<br>作り (つくり) - making<br>作る (つくる) - to make
算	✍14	小2	CALCULATE	divining, number, abacus, probability	サン	そろ	予算 (よさん) - estimate<br>計算 (けいさん) - calculation<br>通算 (つうさん) - total
止	✍4	小2	STOP	halt	シ	と.まる　-ど.まり　と.める　-と.める　-ど.め　とど.める　とど.め　とど.まる　や.める　や.む　-や.む　よ.す　-さ.す　-さ.し	止め (とどめ) - finishing blow<br>禁止 (きんし) - prohibition<br>防止 (ぼうし) - prevention
市	✍5	小2	MARKET	city, town	シ	いち	市内 (しない) - city<br>市民 (しみん) - citizen<br>市長 (しちょう) - mayor
矢	✍5	小2	DART	arrow	シ	や	矢先 (やさき) - arrowhead<br>矢印 (やじるし) - arrow (mark or symbol)<br>一矢 (いっし) - an arrow
姉	✍8	小2	ELDER SISTER		シ	あね　はは	姉妹 (きょうだい) - sisters<br>義姉 (あね) - sister-in-law (elder)<br>姉さん (あねさん) - elder sister
思	✍9	小2	THINK		シ	おも.う　おもえら.く　おぼ.す	思い (おもい) - thought<br>思う (おもう) - to think<br>思い出 (おもいで) - memories
紙	✍10	小2	PAPER		シ	かみ	手紙 (てがみ) - letter<br>表紙 (ひょうし) - front cover<br>紙面 (しめん) - space (page)
寺	✍6	小2	BUDDHIST TEMPLE		ジ	てら	お寺 (おてら) - temple<br>寺院 (じいん) - temple<br>国分寺 (こくぶんじ) - state-supported provincial temples
自	✍6	小2	ONESELF		ジ　シ	みずか.ら　おの.ずから　おの.ずと	自分 (じぶん) - myself<br>自民党 (じみんとう) - Liberal Democratic Party<br>自民 (じみん) - Liberal Democratic Party
時	✍10	小2	TIME	hour	ジ	とき　-どき	時間 (じかん) - time<br>時代 (じだい) - period<br>当時 (とうじ) - at that time
室	✍9	小2	ROOM	apartment, chamber, greenhouse, cellar	シツ	むろ	教室 (きょうしつ) - classroom<br>室内 (しつない) - indoor<br>室長 (しつちょう) - section chief
社	✍7	小2	COMPANY	firm, office, association, shrine	シャ	やしろ	会社 (かいしゃ) - company<br>社会 (しゃかい) - society<br>社長 (しゃちょう) - company president
