旬	✍6	中学	DECAMERON	10-day period, season (for specific products)	ジュン　シュン		月中旬 (げつちゅうじゅん) - middle of the month<br>中旬 (ちゅうじゅん) - middle of a month<br>下旬 (げじゅん) - month (last third of)
肌	✍6	中学	TEXTURE	skin, body, grain	キ	はだ	肌寒い (はださむい) - chilly<br>山肌 (やまはだ) - mountain's surface<br>肌着 (はだぎ) - underwear
朽	✍6	中学	DECAY	rot, remain in seclusion	キュウ	く.ちる	老朽 (ろうきゅう) - superannuated<br>朽ちる (くちる) - to rot<br>不朽 (ふきゅう) - everlasting
朱	✍6	中学	VERMILION	cinnabar, scarlet, red, bloody	シュ	あけ	朱印 (しゅいん) - red seal<br>朱塗り (しゅぬり) - painting something vermillion<br>朱書 (しゅしょ) - writing in red
朴	✍6	中学	CRUDE	simple, plain, docile	ボク	ほう　ほお　えのき	素朴 (そぼく) - simplicity<br>純朴 (じゅんぼく) - rustic simplicity<br>朴訥 (ぼくとつ) - unsophisticated
缶	✍6	中学	TIN CAN	container, jar radical (no. 121)	カン	かま	空き缶 (あきかん) - empty can<br>缶詰 (かんづめ) - packing (in cans)<br>缶詰め (かんづめ) - packing (in cans)
臼	✍6	中学	MORTAR		キュウ　グ	うす　うすづ.く	茶臼 (ちゃうす) - tea grinding mortar (hand mill)<br>脱臼 (だっきゅう) - dislocation<br>石臼 (いしうす) - stone mortar
舟	✍6	中学	BOAT	ship	シュウ	ふね　ふな-　-ぶね	小舟 (こぶね) - boat<br>助け舟 (たすけぶね) - lifeboat<br>舟橋 (ふなはし) - pontoon
串	✍7	中学	SHISH KEBAB	spit, skewer	カン　ケン　セン	くし　つらぬ.く	串焼き (くしやき) - grilling on a skewer<br>串カツ (くしカツ) - fried pork and negi on skewers<br>金串 (かなぐし) - metal spit
亜	✍7	中学	ASIA	rank next, come after, -ous	ア	つ.ぐ	東亜 (とうあ) - East Asia<br>亜鉛 (あえん) - zinc (Zn)<br>亜細亜 (あじあ) - Asia (esp. "the Far East")
佐	✍7	中学	ASSISTANT	help	サ		補佐 (ほさ) - aid<br>大佐 (たいさ) - colonel<br>少佐 (しょうさ) - major
伺	✍7	中学	PAY RESPECTS	visit, ask, inquire, question, implore	シ	うかが.う	伺う (うかがう) - to ask<br>伺い (うかがい) - call<br>進退伺 (しんたいうかがい) - informal resignation
伸	✍7	中学	EXPAND	stretch, extend, lengthen, increase	シン	の.びる　の.ばす　の.べる　の.す	伸び (のび) - growth<br>伸びる (のびる) - to stretch<br>伸ばす (のばす) - to grow long (e.g., hair, nails)
但	✍7	中学	HOWEVER	but	タン	ただ.し	但し (ただし) - but
伯	✍7	中学	CHIEF	count, earl, uncle, Brazil	ハク		伯父 (えおじ) - uncle (one's father's older brother)<br>伯爵 (はくしゃく) - count<br>画伯 (がはく) - master painter
伴	✍7	中学	CONSORT	accompany, bring with, companion	ハン　バン	ともな.う	伴う (ともなう) - to accompany<br>伴奏 (ばんそう) - accompaniment<br>同伴 (どうはん) - to accompany
克	✍7	中学	OVERCOME	kindly, skillfully	コク	か.つ	克明 (こくめい) - detailed<br>克己 (こっき) - self denial<br>相克 (そうこく) - rivalry
冶	✍7	中学	MELTING	smelting	ヤ	い.る	冶金 (やきん) - metallurgy<br>鍛冶 (かじ) - smithing<br>刀鍛冶 (かたなかじ) - swordsmith
励	✍7	中学	ENCOURAGE	be diligent, inspire	レイ	はげ.む　はげ.ます	励ます (はげます) - to encourage<br>奨励 (しょうれい) - encouragement<br>激励 (げきれい) - encouragement
却	✍7	中学	INSTEAD	on the contrary, rather, step back, withdraw, retreat	キャク	かえ.って　しりぞ.く　しりぞ.ける	売却 (ばいきゃく) - selling off<br>棄却 (ききゃく) - rejection<br>冷却 (れいきゃく) - cooling
即	✍7	中学	INSTANT	namely, as is, conform, agree, adapt	ソク	つ.く　つ.ける　すなわ.ち	即時 (そくじ) - prompt<br>即日 (そくじつ) - same day<br>即座 (そくざ) - immediate
呂	✍7	中学	SPINE	backbone	ロ　リョ	せぼね	風呂 (ふろ) - bath<br>麻呂 (まろ) - I<br>風呂敷 (ふろしき) - wrapping cloth
含	✍7	中学	CONTAIN	include, hold in the mouth, bear in mind, understand, cherish	ガン	ふく.む　ふく.める	含める (ふくめる) - to include (in a group or scope)<br>含む (くくむ) - to contain<br>含み (ふくみ) - implication
吟	✍7	中学	VERSIFY	singing, recital	ギン		吟味 (ぎんみ) - testing<br>詩吟 (しぎん) - reciting Chinese poems<br>再吟味 (さいぎんみ) - re-examination
呉	✍7	中学	GIVE	do something for, kingdom of Wu	ゴ	く.れる　くれ	呉服 (ごふく) - draperies<br>呉服屋 (ごふくや) - draper<br>呉れる (くれる) - to give
吹	✍7	中学	BLOW	breathe, puff, emit, smoke	スイ	ふ.く	吹く (ふく) - to blow (wind, etc.)<br>吹雪 (ふぶき) - snow storm<br>息吹 (いぶき) - breath
呈	✍7	中学	DISPLAY	offer, present, send, exhibit	テイ		贈呈 (ぞうてい) - presentation (e.g., of a gift, etc.)<br>露呈 (ろてい) - exposure<br>呈す (ていす) - to present
坑	✍7	中学	PIT	hole	コウ		坑内 (こうない) - within a pit or (mine) shaft<br>坑道 (こうどう) - tunnel<br>廃坑 (はいこう) - abandoned mine
坊	✍7	中学	BOY	priest's residence, priest	ボウ　ボッ		本因坊 (ほんいんぼう) - Honinbo<br>赤ん坊 (あかんぼ) - baby<br>坊さん (ぼうさん) - Buddhist priest
壱	✍7	中学	ONE (IN DOCUMENTS)		イチ　イツ	ひとつ	壱万円 (いちまんえん) - 10,000 Yen
妖	✍7	中学	ATTRACTIVE	bewitching, calamity	ヨウ	あや.しい　なま.めく　わざわ.い	妖怪 (ようかい) - ghost<br>妖精 (ようせい) - fairy<br>妖艶 (ようえん) - fascinating
妥	✍7	中学	GENTLE	peace, depravity	ダ		妥協 (だきょう) - compromise<br>妥当 (だとう) - valid<br>妥結 (だけつ) - settlement
妊	✍7	中学	PREGNANCY		ニン　ジン	はら.む　みごも.る	妊娠 (にんしん) - conception<br>避妊 (ひにん) - contraception<br>不妊 (ふにん) - infertility
妨	✍7	中学	DISTURB	prevent, hamper, obstruct	ボウ	さまた.げる	妨害 (ぼうがい) - disturbance<br>妨げる (さまたげる) - to disturb<br>妨げ (さまたげ) - obstruction
妙	✍7	中学	EXQUISITE	strange, queer, mystery, miracle, excellent, delicate, charming	ミョウ　ビョウ	たえ	微妙 (びみょう) - delicate<br>奇妙 (きみょう) - strange<br>絶妙 (ぜつみょう) - exquisite
寿	✍7	中学	LONGEVITY	congratulations, one's natural life	ジュ　ス　シュウ	ことぶき　ことぶ.く　ことほ.ぐ	長寿 (ちょうじゅ) - longevity<br>寿命 (じゅみょう) - life span<br>恵比寿 (えびす) - Ebisu
尿	✍7	中学	URINE		ニョウ		糖尿病 (とうにょうびょう) - diabetes mellitus<br>し尿 (しにょう) - excreta<br>採尿 (さいにょう) - urine sampling
尾	✍7	中学	TAIL	end, counter for fish, lower slope of mountain	ビ	お	尾根 (おね) - ridge<br>交尾 (こうび) - copulation (in animals)<br>尾翼 (びよく) - tail
岐	✍7	中学	BRANCH OFF	fork in road, scene, arena, theater	キ　ギ		岐阜 (ぎふ) - Gifu (pn)<br>多岐 (たき) - digression<br>分岐点 (ぶんきてん) - junction
床	✍7	中学	BED	counter for beds, floor, padding, tatami	ショウ	とこ　ゆか	臨床 (りんしょう) - clinical (e.g., pathology, physiology)<br>温床 (おんしょう) - hotbed<br>病床 (びょうしょう) - sickbed
廷	✍7	中学	COURTS	imperial court, government office	テイ		法廷 (ほうてい) - courtroom<br>出廷 (しゅってい) - appearance in court<br>宮廷 (きゅうてい) - imperial court
弄	✍7	中学	PLAY WITH	tamper, trifle with	ロウ　ル	いじく.る　ろう.する　いじ.る　ひねく.る　たわむ.れる　もてあそ.ぶ	翻弄 (ほんろう) - trifling with<br>愚弄 (ぐろう) - mockery<br>玩弄 (がんろう) - make sport of
抗	✍7	中学	CONFRONT	resist, defy, oppose	コウ	あらが.う	対抗 (たいこう) - opposition<br>抵抗 (ていこう) - resistance<br>抗議 (こうぎ) - protest
抄	✍7	中学	EXTRACT	selection, summary, copy, spread thin	ショウ		抄録 (しょうろく) - quotation<br>抄本 (しょうほん) - excerpt<br>抄訳 (しょうやく) - abridged translation
択	✍7	中学	CHOOSE	select, elect, prefer	タク	えら.ぶ	選択 (せんたく) - selection<br>採択 (さいたく) - adoption<br>選択肢 (せんたくし) - choices
把	✍7	中学	GRASP	faggot, bunch, counter for bundles	ハ　ワ		把握 (はあく) - grasp<br>大雑把 (おおざっぱ) - rough (as in not precise)<br>把手 (とって) - handle
抜	✍7	中学	SLIP OUT	extract, pull out, pilfer, quote, remove, omit	バツ　ハツ　ハイ	ぬ.く　-ぬ.く　ぬ.き　ぬ.ける　ぬ.かす　ぬ.かる	抜く (ぬく) - to extract<br>抜ける (ぬける) - to come out<br>抜き (ぬき) - without
扶	✍7	中学	AID	help, assist	フ	たす.ける	扶助 (ふじょ) - aid<br>扶桑 (ふそう) - land east of China<br>扶持 (ふち) - ration
抑	✍7	中学	REPRESS	well, now, in the first place, push, shove, press, seal, do in spite of	ヨク	おさ.える	抑える (おさえる) - to pin something down<br>抑制 (よくせい) - control<br>抑留 (よくりゅう) - internment
沙	✍7	中学	SAND		サ　シャ	すな　よなげる	沙汰 (さた) - affair<br>沙漠 (さばく) - desert<br>沙羅 (さら) - sal tree
汰	✍7	中学	LUXURY	select	タ　タイ	おご.る　にご.る　よな.げる	淘汰 (とうた) - weeding out<br>沙汰 (さた) - affair<br>音沙汰 (おとさた) - news
沃	✍7	中学	FERTILITY		ヨウ　ヨク　オク	そそ.ぐ	肥沃 (ひよく) - fertility<br>沃野 (よくや) - fertile fields or plain
沖	✍7	中学	OPEN SEA	offing, rise high into sky	チュウ	おき　おきつ　ちゅう.する　わく	沖縄 (おきなわ) - Okinawa (prefecture)<br>沖合 (おきあい) - coast<br>沖積 (ちゅうせき) - alluvial
沢	✍7	中学	SWAMP	marsh, brilliance, grace	タク	さわ　うるお.い　うるお.す　つや	光沢 (こうたく) - brilliance<br>沢辺 (さわべ) - edge of a swamp<br>贅沢 (ぜいたく) - luxury
沈	✍7	中学	SINK	be submerged, subside, be depressed, aloes	チン　ジン	しず.む　しず.める	沈黙 (ちんもく) - silence<br>沈む (しずむ) - to sink<br>沈静化 (ちんせいか) - calming down
没	✍7	中学	DROWN	sink, hide, fall into, disappear, die	ボツ　モツ	おぼ.れる　しず.む　ない	戦没 (せんぼつ) - death in battle<br>沈没 (ちんぼつ) - sinking<br>没後 (ぼつご) - after death
狂	✍7	中学	LUNATIC	insane, crazy, confuse	キョウ	くる.う　くる.おしい　くるお.しい	狂言 (きょうげん) - kyogen<br>狂う (くるう) - to go mad<br>熱狂 (ねっきょう) - wild enthusiasm
芯	✍7	中学	WICK		シン		摘芯 (てきしん) - thinning (buds and branches)<br>芯地 (しんじ) - padding
芳	✍7	中学	PERFUME	balmy, favorable, fragrant	ホウ	かんば.しい	芳しい (かぐわしい) - sweet-smelling<br>芳香 (ほうこう) - perfume<br>芳樹 (ほうじゅ) - beautiful tree
