車	✍7	小1	CAR		シャ	くるま	自動車 (じどうしゃ) - automobile<br>乗用車 (じょうようしゃ) - passenger vehicle<br>下車 (げしゃ) - alighting (from train, bus, etc.)
手	✍4	小1	HAND		シュ　ズ	て　て-　-て　た-	選手 (せんしゅ) - player (in game)<br>相手 (あいて) - companion<br>大手 (おおて) - major company
十	✍2	小1	TEN		ジュウ　ジッ　ジュッ	とお　と	十月 (じゅうがつ) - October<br>十分 (じっぷん) - 10 minutes<br>十一月 (じゅういちがつ) - November
出	✍5	小1	EXIT	leave, go out, come out, put out, protrude	シュツ　スイ	で.る　-で　だ.す　-だ.す　い.でる　い.だす	出る (でる) - to leave<br>出す (だす) - to take out<br>提出 (ていしゅつ) - to present
女	✍3	小1	WOMAN	female	ジョ　ニョ　ニョウ	おんな　め	女性 (じょせい) - woman<br>女子 (おなご) - woman<br>男女 (おとこおんな) - masculine woman
小	✍3	小1	LITTLE	small	ショウ	ちい.さい　こ-　お-　さ-	小さな (ちいさな) - small<br>小学校 (しょうがっこう) - primary school<br>小説 (しょうせつ) - novel
上	✍3	小1	ABOVE	up	ジョウ　ショウ　シャン	うえ　-うえ　うわ-　かみ　あ.げる　-あ.げる　あ.がる　-あ.がる　あ.がり　-あ.がり　のぼ.る　のぼ.り　のぼ.せる　のぼ.す　よ.す	以上 (いじょう) - not less than<br>上がる (あがる) - to rise<br>上げる (あげる) - to raise
森	✍12	小1	FOREST	woods	シン	もり	森林 (しんりん) - forest<br>大森 (おおもり) - large forest<br>森閑 (しんかん) - silence
人	✍2	小1	PERSON		ジン　ニン	ひと　-り　-と	二人 (ににん) - two persons<br>日本人 (にっぽんじん) - Japanese person<br>人間 (じんかん) - the world
水	✍4	小1	WATER		スイ	みず　みず-	水準 (すいじゅん) - level<br>清水 (きよみず) - spring water<br>水道 (すいどう) - water service
正	✍5	小1	CORRECT	justice, righteous, 10**40	セイ　ショウ	ただ.しい　ただ.す　まさ　まさ.に	改正 (かいせい) - revision<br>修正 (しゅうせい) - amendment<br>正式 (せいしき) - due form
生	✍5	小1	LIFE	genuine, birth	セイ　ショウ	い.きる　い.かす　い.ける　う.まれる　うま.れる　う.まれ　うまれ　う.む　お.う　は.える　は.やす　き　なま　なま-　な.る　な.す　む.す　-う	生活 (せいかつ) - living<br>生産 (せいさん) - production<br>生きる (いきる) - to live
青	✍8	小1	BLUE	green	セイ　ショウ	あお　あお-　あお.い	青年 (せいねん) - youth<br>青山 (あおやま) - lush mountain<br>青木 (あおき) - Japanese laurel
夕	✍3	小1	EVENING		セキ	ゆう	夕食 (ゆうしょく) - evening meal<br>夕方 (ゆうがた) - evening<br>夕刊 (ゆうかん) - evening paper
石	✍5	小1	STONE		セキ　シャク　コク	いし	石油 (せきゆ) - oil<br>化石 (かせき) - fossil<br>石炭 (せきたん) - coal
赤	✍7	小1	RED		セキ　シャク	あか　あか-　あか.い　あか.らむ　あか.らめる	赤字 (あかじ) - deficit<br>赤い (あかい) - red<br>赤松 (あかまつ) - Japanese red pine (Pinus densiflora)
千	✍3	小1	THOUSAND		セン	ち	千葉 (ちば) - Chiba (city)<br>千代 (せんだい) - thousand years<br>千里 (せんり) - 1000 ri
川	✍3	小1	STREAM	river, river or 3-stroke river radical (no. 47)	セン	かわ	川崎 (かわさき) - Kawasaki (city)<br>小川 (おがわ) - streamlet<br>谷川 (たにがわ) - mountain stream
先	✍6	小1	BEFORE	ahead, previous, future, precedence	セン	さき　ま.ず	先月 (せんげつ) - last month<br>先生 (せんじょう) - teacher<br>先進国 (せんしんこく) - advanced (developed) country
早	✍6	小1	EARLY	fast	ソウ　サッ	はや.い　はや　はや-　はや.まる　はや.める　さ-	早い (はやい) - fast<br>早期 (そうき) - early stage<br>早急 (さっきゅう) - urgent
草	✍9	小1	GRASS	weeds, herbs, pasture, write, draft	ソウ	くさ　くさ-　-ぐさ	草案 (そうあん) - draft<br>草の根 (くさのね) - grassroots<br>起草 (きそう) - drafting
足	✍7	小1	LEG	foot, be sufficient, counter for pairs of footwear	ソク	あし　た.りる　た.る　た.す	不足 (ふそく) - insufficiency<br>発足 (はっそく) - starting<br>満足 (まんぞく) - satisfaction
村	✍7	小1	VILLAGE	town	ソン	むら	市町村 (しちょうそん) - cities, towns and villages<br>農村 (のうそん) - agricultural community<br>町村 (ちょうそん) - towns and villages
大	✍3	小1	LARGE	big	ダイ　タイ	おお-　おお.きい　-おお.いに	大統領 (だいとうりょう) - president<br>大会 (たいかい) - convention<br>大きい (おおきい) - big
男	✍7	小1	MALE		ダン　ナン	おとこ　お	男性 (だんせい) - man<br>男子 (だんし) - youth<br>長男 (ちょうなん) - eldest son (may be the only son)
竹	✍6	小1	BAMBOO		チク	たけ	小竹 (ささ) - bamboo grass<br>爆竹 (ばくちく) - firecracker<br>竹林 (たけばやし) - bamboo thicket
中	✍4	小1	IN	inside, middle, mean, center	チュウ	なか　うち　あた.る	中国 (ちゅうごく) - China<br>中心 (ちゅうしん) - center<br>中央 (ちゅうおう) - center
虫	✍6	小1	INSECT	bug, temper	チュウ　キ	むし	昆虫 (こんちゅう) - insect<br>殺虫剤 (さっちゅうざい) - insecticide<br>虫歯 (むしば) - cavity
町	✍7	小1	TOWN	village, block, street	チョウ	まち	市町村 (しちょうそん) - cities, towns and villages<br>同町 (どうちょう) - the same town<br>町長 (ちょうちょう) - town headman
天	✍4	小1	HEAVENS	sky, imperial	テン	あまつ　あめ　あま-	天皇 (すめらぎ) - Emperor of Japan<br>天気 (てんき) - weather<br>天井 (てんじょう) - ceiling
田	✍5	小1	RICE FIELD	rice paddy	デン	た	上田 (じょうでん) - high rice field<br>早稲田 (わさだ) - field of early-blooming (or ripening) rice<br>本田 (ほんでん) - rice paddy
土	✍3	小1	SOIL	earth, ground, Turkey	ド　ト	つち	土地 (とち) - plot of land<br>領土 (りょうど) - dominion<br>土曜 (どよう) - Saturday
二	✍2	小1	TWO	two radical (no.2)	ニ　ジ	ふた　ふた.つ　ふたたび	二人 (ににん) - two persons<br>二月 (にがつ) - February<br>十二月 (じゅうにがつ) - December
日	✍4	小1	DAY	sun, Japan, counter for days	ニチ　ジツ	ひ　-び　-か	日本 (にっぽん) - Japan<br>日本人 (にっぽんじん) - Japanese person<br>日米 (にちべい) - Japan-America
入	✍2	小1	ENTER	insert	ニュウ　ジュ	い.る　-い.る　-い.り　い.れる　-い.れ　はい.る	入る (いる) - to get in<br>入れる (いれる) - to put in<br>輸入 (しゅにゅう) - importation
年	✍6	小1	YEAR	counter for years	ネン	とし	昨年 (さくねん) - last year<br>今年 (ことし) - this year<br>年間 (ねんかん) - year (period of)
白	✍5	小1	WHITE		ハク　ビャク	しろ　しら-　しろ.い	面白い (おもしろい) - interesting<br>白い (しろい) - white<br>白人 (はくじん) - white person
八	✍2	小1	EIGHT	eight radical (no. 12)	ハチ	や　や.つ　やっ.つ　よう	八月 (はちがつ) - August<br>八幡 (はちまん) - Hachiman (God of War)<br>十八番 (おはこ) - one's favorite party trick (favorite)
百	✍6	小1	HUNDRED		ヒャク　ビャク	もも	百貨店 (ひゃっかてん) - store<br>百合 (ゆり) - lily (Lilium spp.)<br>百姓 (おおみたから) - imperial subjects
文	✍4	小1	SENTENCE	literature, style, art, decoration, figures, plan, literary radical (no. 67)	ブン　モン	ふみ　あや	文化 (ぶんか) - culture<br>文書 (ぶんしょ) - document<br>文学 (ぶんがく) - literature
木	✍4	小1	TREE	wood	ボク　モク	き　こ-	青木 (あおき) - Japanese laurel<br>高木 (こうぼく) - tall tree<br>木造 (もくぞう) - wooden
本	✍5	小1	BOOK	present, main, origin, true, real, counter for long cylindrical things	ホン	もと	日本 (にっぽん) - Japan<br>本部 (ほんぶ) - headquarters<br>日本人 (にっぽんじん) - Japanese person
名	✍6	小1	NAME	noted, distinguished, reputation	メイ　ミョウ	な　-な	名前 (なまえ) - name<br>名古屋 (なごや) - Nagoya (city)<br>名誉 (めいよ) - honor
目	✍5	小1	EYE	class, look, insight, experience, care, favor	モク　ボク	め　-め　ま-	目指す (めざす) - to aim at<br>注目 (ちゅうもく) - notice<br>目標 (めじるし) - mark
立	✍5	小1	STAND UP	rise, set up, erect	リツ　リュウ　リットル	た.つ　-た.つ　た.ち-　た.てる　-た.てる　た.て-　たて-　-た.て　-だ.て　-だ.てる	立場 (たちば) - standpoint<br>立つ (たつ) - to stand<br>連立 (れんりつ) - alliance
力	✍2	小1	POWER	strength, strong, strain, bear up, exert	リョク　リキ　リイ	ちから	協力 (きょうりょく) - cooperation<br>努力 (どりょく) - great effort<br>勢力 (せいりょく) - influence
林	✍8	小1	GROVE	forest	リン	はやし	森林 (しんりん) - forest<br>農林 (のうりん) - agriculture and forestry<br>植林 (しょくりん) - afforestation
六	✍4	小1	SIX		ロク　リク	む　む.つ　むっ.つ　むい	六月 (ろくがつ) - June<br>六日 (むいか) - sixth day of the month<br>十六 (じゅうろく) - 16
引	✍4	小2	PULL	tug, jerk, admit, install, quote, refer to	イン	ひ.く　ひ.き　ひ.き-　-び.き　ひ.ける	取引 (とりひき) - transactions<br>引く (ひく) - to pull<br>引退 (いんたい) - retire
羽	✍6	小2	FEATHERS	counter for birds, rabbits	ウ	は　わ　はね	羽根 (はね) - feather<br>羽毛 (うもう) - feathers<br>羽目 (はめ) - panel
雲	✍12	小2	CLOUD		ウン	くも　-ぐも	暗雲 (あんうん) - dark clouds<br>雲行き (くもゆき) - weather<br>青雲 (せいうん) - blue sky
園	✍13	小2	PARK	garden, yard, farm	エン	その	公園 (こうえん) - park<br>学園 (がくえん) - academy<br>幼稚園 (ようちえん) - kindergarten
遠	✍13	小2	DISTANT	far	エン　オン	とお.い	遠い (とおい) - far<br>遠く (とおく) - far away<br>遠征 (えんせい) - expedition
何	✍7	小2	WHAT		カ	なに　なん　なに-　なん-	何か (なにか) - something<br>何も (なにも) - nothing (with neg. verbs)<br>何度 (なんど) - how many times?
科	✍9	小2	DEPARTMENT	course, section	カ		科学 (かがく) - science<br>教科書 (きょうかしょ) - textbook<br>学科 (がっか) - study subject
夏	✍10	小2	SUMMER		カ　ガ　ゲ	なつ	夏休み (なつやすみ) - summer vacation<br>今夏 (こんか) - this summer<br>冷夏 (れいか) - cool summer
家	✍10	小2	HOUSE	home, family, professional, expert, performer	カ　ケ	いえ　や　うち	家族 (かぞく) - family<br>国家 (こっか) - state<br>政治家 (せいじか) - politician
歌	✍14	小2	SONG	sing	カ	うた　うた.う	歌う (うたう) - to sing<br>歌手 (かしゅ) - singer<br>歌舞伎 (かぶき) - kabuki
画	✍8	小2	BRUSH-STROKE	picture	ガ　カク　エ　カイ	えが.く　かく.する　かぎ.る　はかりごと　はか.る	計画 (けいかく) - plan<br>映画 (えいが) - movie<br>企画 (きかく) - planning
回	✍6	小2	-TIMES	round, game, revolve, counter for occurrences	カイ　エ	まわ.る　-まわ.る　-まわ.り　まわ.す　-まわ.す　まわ.し-　-まわ.し　もとお.る　か.える	今回 (こんかい) - now<br>回復 (かいふく) - restoration<br>前回 (ぜんかい) - previous time
会	✍6	小2	MEETING	meet, party, association, interview, join	カイ　エ	あ.う　あ.わせる　あつ.まる	会議 (かいぎ) - meeting<br>会長 (かいちょう) - president (of a society)<br>会社 (かいしゃ) - company
海	✍9	小2	SEA	ocean	カイ	うみ	海外 (かいがい) - foreign<br>海軍 (かいぐん) - navy<br>海上 (かいじょう) - sea
絵	✍12	小2	PICTURE	drawing, painting, sketch	カイ　エ		絵画 (かいが) - picture<br>絵本 (えほん) - picture book<br>絵の具 (えのぐ) - colors
外	✍5	小2	OUTSIDE		ガイ　ゲ	そと　ほか　はず.す　はず.れる　と-	外相 (がいしょう) - Foreign Minister<br>海外 (かいがい) - foreign<br>外交 (がいこう) - diplomacy
角	✍7	小2	ANGLE	corner, square, horn, antlers	カク	かど　つの	多角 (たかく) - many-sided<br>一角 (いっかく) - corner<br>角度 (かくど) - angle
楽	✍13	小2	MUSIC	comfort, ease	ガク　ラク　ゴウ	たの.しい　たの.しむ　この.む	音楽 (おんがく) - music<br>楽しむ (たのしむ) - to enjoy (oneself)<br>楽しい (たのしい) - enjoyable
活	✍9	小2	LIVELY	resuscitation, being helped, living	カツ	い.きる　い.かす　い.ける	活動 (かつどう) - action<br>生活 (せいかつ) - living<br>活躍 (かつやく) - activity (esp. energetic)
間	✍12	小2	INTERVAL	space	カン　ケン	あいだ　ま　あい	時間 (じかん) - time<br>年間 (ねんかん) - year (period of)<br>人間 (じんかん) - the world
丸	✍3	小2	ROUND	full (month), perfection, -ship, pills, make round, roll up, curl up, seduce, explain away	ガン	まる　まる.める　まる.い	丸い (まるい) - round<br>丸刈り (まるがり) - close clipping<br>丸太 (まるた) - log
岩	✍8	小2	BOULDER	rock, cliff	ガン	いわ	溶岩 (ようがん) - lava<br>岩間 (いわま) - among rocks<br>一枚岩 (いちまいいわ) - monolith
顔	✍18	小2	FACE	expression	ガン	かお	笑顔 (えがお) - smiling face<br>似顔 (にがお) - portrait<br>顔ぶれ (かおぶれ) - personnel
汽	✍7	小2	VAPOR	steam	キ		汽車 (きしゃ) - train (sometimes specifically a steam train)<br>汽船 (きせん) - steamship<br>汽笛 (きてき) - steam whistle
記	✍10	小2	SCRIBE	account, narrative	キ	しる.す	記者 (きしゃ) - reporter<br>記録 (きろく) - record<br>記事 (きじ) - article
帰	✍10	小2	HOMECOMING	arrive at, lead to, result in	キ	かえ.る　かえ.す　おく.る　とつ.ぐ	帰国 (きこく) - return to one's country<br>帰る (かえる) - to return<br>復帰 (ふっき) - return
弓	✍3	小2	BOW	bow (archery, violin)	キュウ	ゆみ	真弓 (まゆみ) - Japanese spindle tree (Euonymus sieboldianus)<br>洋弓 (ようきゅう) - Western-style archery<br>弓道 (きゅうどう) - archery
牛	✍4	小2	COW		ギュウ	うし	牛乳 (ぎゅうにゅう) - milk<br>牛肉 (ぎゅうにく) - beef<br>牛歩 (ぎゅうほ) - snail's pace
魚	✍11	小2	FISH		ギョ	うお　さかな　-ざかな	魚介類 (ぎょかいるい) - marine products<br>金魚 (きんぎょ) - goldfish<br>魚類 (ぎょるい) - fish
京	✍8	小2	CAPITAL	10**16	キョウ　ケイ　キン	みやこ	東京 (とうきょう) - Tokyo<br>京都 (きょうと) - Kyoto<br>北京 (ペキン) - Beijing (China)
強	✍11	小2	STRONG		キョウ　ゴウ	つよ.い　つよ.まる　つよ.める　し.いる　こわ.い	強い (こわい) - tough<br>強調 (きょうちょう) - emphasis<br>強化 (きょうか) - strengthen
教	✍11	小2	TEACH	faith, doctrine	キョウ	おし.える　おそ.わる	教授 (きょうじゅ) - professor<br>教育 (きょういく) - training<br>教える (おしえる) - to teach
近	✍7	小2	NEAR	early, akin, tantamount	キン　コン	ちか.い	近く (ちかく) - near<br>最近 (さいきん) - most recent<br>近い (ちかい) - near
兄	✍5	小2	ELDER BROTHER	big brother	ケイ　キョウ	あに	兄弟 (きょうだい) - siblings<br>実兄 (じっけい) - one's own elder brother<br>兄貴 (あにき) - elder brother
形	✍7	小2	SHAPE	form, style	ケイ　ギョウ	かた　-がた　かたち　なり	形成 (けいせい) - formation<br>山形 (やまがた) - mountain-shape<br>人形 (にんぎょう) - doll
計	✍9	小2	PLOT	plan, scheme, measure	ケイ	はか.る　はか.らう	計画 (けいかく) - plan<br>計算 (けいさん) - calculation<br>設計 (せっけい) - plan
元	✍4	小2	BEGINNING	former time, origin	ゲン　ガン	もと	地元 (じもと) - home area<br>元気 (げんき) - health(y)<br>元首 (げんしゅ) - ruler
言	✍7	小2	SAY		ゲン　ゴン	い.う　こと	言う (いう) - to say<br>言葉 (けとば) - language<br>発言 (はつげん) - utterance
原	✍10	小2	MEADOW	original, primitive, field, plain, prairie, tundra, wilderness	ゲン	はら	原因 (げんいん) - cause<br>原則 (げんそく) - principle<br>原子力 (げんしりょく) - atomic energy
戸	✍4	小2	DOOR	counter for houses, door radical (no. 63)	コ	と	神戸 (こうべ) - Kobe (port city near Osaka)<br>江戸 (えど) - old name of Tokyo<br>江戸川 (えどがわ) - Edo River
古	✍5	小2	OLD		コ	ふる.い　ふる-　-ふる.す	名古屋 (なごや) - Nagoya (city)<br>古い (ふるい) - old (not person)<br>古代 (こだい) - ancient times
午	✍4	小2	NOON	sign of the horse, 11AM-1PM, seventh sign of Chinese zodiac	ゴ	うま	午後 (ごご) - afternoon<br>午前 (ごぜん) - morning<br>正午 (しょうご) - noon
後	✍9	小2	BEHIND	back, later	ゴ　コウ	のち　うし.ろ　うしろ　あと　おく.れる	午後 (ごご) - afternoon<br>今後 (こんご) - from now on<br>最後 (さいご) - last
語	✍14	小2	WORD	speech, language	ゴ	かた.る　かた.らう	語る (かたる) - to talk about<br>日本語 (にっぽんご) - Japanese (language)<br>英語 (えいご) - English (language)
工	✍3	小2	CRAFT	construction, katakana e radical (no. 48)	コウ　ク　グ		工場 (こうじょう) - factory<br>工事 (こうじ) - construction work<br>工業 (こうぎょう) - industry
公	✍4	小2	PUBLIC	prince, official, governmental	コウ　ク	おおやけ	公開 (こうかい) - opening to the public<br>公明党 (こうめいとう) - New Komeito (Japanese political party)<br>公園 (こうえん) - park
広	✍5	小2	WIDE	broad, spacious	コウ	ひろ.い　ひろ.まる　ひろ.める　ひろ.がる　ひろ.げる	広島 (ひろしま) - Hiroshima (city)<br>広がる (ひろがる) - to spread (out)<br>広げる (ひろげる) - to spread
交	✍6	小2	MINGLE	mixing, association, coming & going	コウ	まじ.わる　まじ.える　ま.じる　まじ.る　ま.ざる　ま.ぜる　-か.う　か.わす　かわ.す　こもごも	交渉 (こうしょう) - negotiations<br>外交 (がいこう) - diplomacy<br>交流 (こうりゅう) - exchange
光	✍6	小2	RAY	light	コウ	ひか.る　ひかり	観光 (かんこう) - sightseeing<br>光る (ひかる) - to shine<br>光景 (こうけい) - scene
考	✍6	小2	CONSIDER	think over	コウ	かんが.える　かんが.え	考える (かんがえる) - to think about<br>考え (かんがえ) - thinking<br>考え方 (かんがえかた) - way of thinking
行	✍6	小2	GOING	journey, carry out, conduct, act, line, row, bank	コウ　ギョウ　アン	い.く　ゆ.く　-ゆ.き　-ゆき　-い.き　-いき　おこな.う　おこ.なう	行う (おこなう) - to perform<br>銀行 (ぎんこう) - bank<br>行く (いく) - to go
高	✍10	小2	TALL	high, expensive	コウ	たか.い　たか　-だか　たか.まる　たか.める	高い (たかい) - high<br>最高 (さいこう) - highest<br>高校 (こうこう) - senior high school
黄	✍11	小2	YELLOW		コウ　オウ	き　こ-	黄金 (おうごん) - gold<br>黄色 (おうしょく) - yellow<br>硫黄 (いおう) - sulfur (S)
合	✍6	小2	FIT	suit, join, 0.1	ゴウ　ガッ　カッ	あ.う　-あ.う　あ.い　あい-　-あ.い　-あい　あ.わす　あ.わせる　-あ.わせる	場合 (ばあい) - case<br>合意 (ごうい) - agreement<br>試合 (しあい) - match
谷	✍7	小2	VALLEY		コク	たに　きわ.まる	谷川 (たにがわ) - mountain stream<br>谷間 (たにあい) - valley<br>渓谷 (けいこく) - valley
国	✍8	小2	COUNTRY		コク	くに	米国 (べいこく) - America<br>国際 (こくさい) - international<br>国連 (こくれん) - UN
黒	✍11	小2	BLACK		コク	くろ　くろ.ずむ　くろ.い	黒字 (くろじ) - balance (figure) in the black<br>黒人 (くろうと) - expert<br>目黒 (めぐろ) - Bonin white-eye (Apalopteron familiare)
今	✍4	小2	NOW		コン　キン	いま	今年 (ことし) - this year<br>今回 (こんかい) - now<br>今後 (こんご) - from now on
才	✍3	小2	GENIUS	years old, cubic shaku	サイ		才能 (さいのう) - talent<br>天才 (てんさい) - genius<br>英才 (えいさい) - genius
細	✍11	小2	DAINTY	get thin, taper, slender, narrow, detailed, precise	サイ	ほそ.い　ほそ.る　こま.か　こま.かい	細胞 (さいほう) - cell (biology)<br>詳細 (しょうさい) - detail<br>細かい (こまかい) - small
作	✍7	小2	MAKE	production, prepare, build	サク　サ	つく.る　つく.り　-づく.り	作る (つくる) - to make<br>作品 (さくひん) - work (e.g., book, film, composition, etc.)<br>作業 (さぎょう) - work
算	✍14	小2	CALCULATE	divining, number, abacus, probability	サン	そろ	予算 (よさん) - estimate<br>決算 (けっさん) - balance sheet<br>通算 (つうさん) - total
止	✍4	小2	STOP	halt	シ	と.まる　-ど.まり　と.める　-と.める　-ど.め　とど.める　とど.め　とど.まる　や.める　や.む　-や.む　よ.す　-さ.す　-さ.し	禁止 (きんし) - prohibition<br>防止 (ぼうし) - prevention<br>停止 (ちょうじ) - suspension
市	✍5	小2	MARKET	city, town	シ	いち	市場 (いちば) - market<br>市民 (しみん) - citizen<br>都市 (とし) - town
矢	✍5	小2	DART	arrow	シ	や	矢先 (やさき) - arrowhead<br>矢倉 (やぐら) - turret<br>矢面 (やおもて) - bearing the full brunt of something
姉	✍8	小2	ELDER SISTER		シ	あね　はは	姉妹 (きょうだい) - sisters<br>姉さん (あねさん) - elder sister<br>義姉 (あね) - sister-in-law (elder)
思	✍9	小2	THINK		シ	おも.う　おもえら.く　おぼ.す	思う (おもう) - to think<br>思い (おもい) - thought<br>意思 (いし) - intention
紙	✍10	小2	PAPER		シ	かみ	手紙 (てがみ) - letter<br>用紙 (ようし) - blank form<br>紙面 (しめん) - space (page)
寺	✍6	小2	BUDDHIST TEMPLE		ジ	てら	寺院 (じいん) - temple<br>国分寺 (こくぶんじ) - state-supported provincial temples<br>禅寺 (ぜんでら) - Zen temple
自	✍6	小2	ONESELF		ジ　シ	みずか.ら　おの.ずから　おの.ずと	自民党 (じみんとう) - Liberal Democratic Party<br>自分 (じぶん) - myself<br>自由 (じゆう) - freedom
時	✍10	小2	TIME	hour	ジ	とき　-どき	時間 (じかん) - time<br>時代 (じだい) - period<br>当時 (とうじ) - at that time
室	✍9	小2	ROOM	apartment, chamber, greenhouse, cellar	シツ	むろ	教室 (きょうしつ) - classroom<br>室内 (しつない) - indoor<br>室長 (しつちょう) - section chief
社	✍7	小2	COMPANY	firm, office, association, shrine	シャ	やしろ	会社 (かいしゃ) - company<br>社会 (しゃかい) - society<br>社会党 (しゃかいとう) - Socialist Party
